KMEANS_PARALLEL,123,200000,100,10,50,normal,20,FALSE,1e-09,50,parallel,4.4.0,0.336,4.013,4.349,1,1
KMEANS_PARALLEL,123,200000,100,10,50,normal,20,FALSE,1e-09,50,parallel,4.4.0,0.333,3.812,4.145,1,1
KMEANS_PARALLEL,123,200000,100,10,50,normal,20,FALSE,1e-09,50,parallel,4.4.0,0.333,3.793,4.126,1,1
KMEANS_PARALLEL,123,200000,100,10,50,normal,20,FALSE,1e-09,50,parallel,4.4.0,0.33,3.69,4.02,1,1
KMEANS_PARALLEL,123,200000,100,10,50,normal,20,FALSE,1e-09,50,parallel,4.4.0,0.335,3.747,4.082,1,1
KMEANS_FUTUREAPPLY,123,200000,100,10,50,normal,20,FALSE,1e-09,50,future_multicore,4.4.0,0.713,13.149,13.862,1,1
KMEANS_FUTUREAPPLY,123,200000,100,10,50,normal,20,FALSE,1e-09,50,future_multicore,4.4.0,0.73,13.258,13.988,1,1
KMEANS_FUTUREAPPLY,123,200000,100,10,50,normal,20,FALSE,1e-09,50,future_multicore,4.4.0,0.924,13.642,14.566,1,1
KMEANS_FUTUREAPPLY,123,200000,100,10,50,normal,20,FALSE,1e-09,50,future_multicore,4.4.0,0.716,13.213,13.929,1,1
KMEANS_FUTUREAPPLY,123,200000,100,10,50,normal,20,FALSE,1e-09,50,future_multicore,4.4.0,0.72,13.215,13.935,1,1
KMEANS_FURRR,123,200000,100,10,50,normal,20,FALSE,1e-09,50,future_multicore,4.4.0,0.885,17.076,17.961,1,1
KMEANS_FURRR,123,200000,100,10,50,normal,20,FALSE,1e-09,50,future_multicore,4.4.0,0.896,16.913,17.809,1,1
KMEANS_FURRR,123,200000,100,10,50,normal,20,FALSE,1e-09,50,future_multicore,4.4.0,0.892,16.938,17.83,1,1
KMEANS_FURRR,123,200000,100,10,50,normal,20,FALSE,1e-09,50,future_multicore,4.4.0,0.888,17.175,18.063,1,1
KMEANS_FURRR,123,200000,100,10,50,normal,20,FALSE,1e-09,50,future_multicore,4.4.0,0.895,16.673,17.568,1,1
KMEANS_FUTURE,123,200000,100,10,50,normal,20,FALSE,1e-09,50,future_multicore,4.4.0,3.439,101.227,104.666,1,5
KMEANS_FUTURE,123,200000,100,10,50,normal,20,FALSE,1e-09,50,future_multicore,4.4.0,3.664,102.917,106.581,2,5
KMEANS_FUTURE,123,200000,100,10,50,normal,20,FALSE,1e-09,50,future_multicore,4.4.0,3.762,103.471,107.233,3,5
KMEANS_FUTURE,123,200000,100,10,50,normal,20,FALSE,1e-09,50,future_multicore,4.4.0,3.769,102.844,106.613,4,5
KMEANS_FUTURE,123,200000,100,10,50,normal,20,FALSE,1e-09,50,future_multicore,4.4.0,3.721,103.121,106.842,5,5
KMEANS_FUTURE,123,200000,100,10,50,normal,20,FALSE,1e-09,50,future_multicore,4.4.0,3.475,103.901,107.376,1,5
KMEANS_FUTURE,123,200000,100,10,50,normal,20,FALSE,1e-09,50,future_multicore,4.4.0,3.691,102.427,106.118,2,5
KMEANS_FUTURE,123,200000,100,10,50,normal,20,FALSE,1e-09,50,future_multicore,4.4.0,3.728,102.435,106.163,3,5
KMEANS_FUTURE,123,200000,100,10,50,normal,20,FALSE,1e-09,50,future_multicore,4.4.0,3.743,103.215,106.958,4,5
KMEANS_FUTURE,123,200000,100,10,50,normal,20,FALSE,1e-09,50,future_multicore,4.4.0,3.706,103.271,106.977,5,5
