KMEANS_FUTUREAPPLY_BIGMEMORY,123,200000,100,10,50,normal,2,FALSE,1e-09,50,future_multicore,4.4.0,0.564,1.442,2.006,1,1
KMEANS_FUTUREBIGMEMORY,123,200000,100,10,50,normal,2,FALSE,1e-09,50,future_multicore,4.4.0,5.571,11.745,17.316,1,1
KMEANS_RCOMPSs,123,200000,100,10,50,normal,2,FALSE,1e-09,50,RCOMPSs,4.4.0,0.059,6.333,6.392,1,1
KMEANS_FUTUREAPPLY_BIGMEMORY,123,9000000,100,10,50,normal,2,FALSE,1e-09,50,future_multicore,4.4.0,6.123,8.623,14.746,1,1
KMEANS_FUTUREBIGMEMORY,123,9000000,100,10,50,normal,2,FALSE,1e-09,50,future_multicore,4.4.0,5.858,16.614,22.473,1,1
KMEANS_RCOMPSs,123,9000000,100,10,50,normal,2,FALSE,1e-09,50,RCOMPSs,4.4.0,0.081,16.011,16.092,1,1
KMEANS_FUTUREAPPLY_BIGMEMORY,123,17800000,100,10,50,normal,2,FALSE,1e-09,50,future_multicore,4.4.0,11.758,16.174,27.932,1,1
KMEANS_FUTUREBIGMEMORY,123,17800000,100,10,50,normal,2,FALSE,1e-09,50,future_multicore,4.4.0,6.468,22.121,28.589,1,1
KMEANS_RCOMPSs,123,17800000,100,10,50,normal,2,FALSE,1e-09,50,RCOMPSs,4.4.0,0.063,25.757,25.82,1,1
KMEANS_FUTUREAPPLY_BIGMEMORY,123,26600000,100,10,50,normal,2,FALSE,1e-09,50,future_multicore,4.4.0,17.327,25.855,43.183,1,1
KMEANS_FUTUREBIGMEMORY,123,26600000,100,10,50,normal,2,FALSE,1e-09,50,future_multicore,4.4.0,7.259,34.252,41.511,1,1
KMEANS_RCOMPSs,123,26600000,100,10,50,normal,2,FALSE,1e-09,50,RCOMPSs,4.4.0,0.056,34.016,34.072,1,1
KMEANS_FUTUREAPPLY_BIGMEMORY,123,35400000,100,10,50,normal,2,FALSE,1e-09,50,future_multicore,4.4.0,22.848,33.967,56.815,1,1
KMEANS_FUTUREBIGMEMORY,123,35400000,100,10,50,normal,2,FALSE,1e-09,50,future_multicore,4.4.0,7.142,45.355,52.497,1,1
KMEANS_RCOMPSs,123,35400000,100,10,50,normal,2,FALSE,1e-09,50,RCOMPSs,4.4.0,0.072,43.78,43.852,1,1
KMEANS_FUTUREAPPLY_BIGMEMORY,123,44200000,100,10,50,normal,2,FALSE,1e-09,50,future_multicore,4.4.0,30.354,39.883,70.237,1,1
KMEANS_FUTUREBIGMEMORY,123,44200000,100,10,50,normal,2,FALSE,1e-09,50,future_multicore,4.4.0,6.358,58.875,65.233,1,1
KMEANS_RCOMPSs,123,44200000,100,10,50,normal,2,FALSE,1e-09,50,RCOMPSs,4.4.0,0.058,54.723,54.781,1,1
KMEANS_FUTUREAPPLY_BIGMEMORY,123,53000000,100,10,50,normal,2,FALSE,1e-09,50,future_multicore,4.4.0,39.37,47.771,87.141,1,1
KMEANS_FUTUREBIGMEMORY,123,53000000,100,10,50,normal,2,FALSE,1e-09,50,future_multicore,4.4.0,6.06,80.954,87.014,1,1
KMEANS_RCOMPSs,123,53000000,100,10,50,normal,2,FALSE,1e-09,50,RCOMPSs,4.4.0,0.059,76.015,76.074,1,1
KMEANS_FUTUREAPPLY_BIGMEMORY,123,61800000,100,10,50,normal,2,FALSE,1e-09,50,future_multicore,4.4.0,60.131,58.782,118.913,1,1
KMEANS_FUTUREBIGMEMORY,123,61800000,100,10,50,normal,2,FALSE,1e-09,50,future_multicore,4.4.0,5.942,105.279,111.221,1,1
KMEANS_RCOMPSs,123,61800000,100,10,50,normal,2,FALSE,1e-09,50,RCOMPSs,4.4.0,0.064,95.941,96.005,1,1
KMEANS_FUTUREAPPLY_BIGMEMORY,123,70600000,100,10,50,normal,2,FALSE,1e-09,50,future_multicore,4.4.0,74.998,67.287,142.285,1,1
KMEANS_FUTUREBIGMEMORY,123,70600000,100,10,50,normal,2,FALSE,1e-09,50,future_multicore,4.4.0,5.866,128.496,134.362,1,1
KMEANS_RCOMPSs,123,70600000,100,10,50,normal,2,FALSE,1e-09,50,RCOMPSs,4.4.0,0.07,109.072,109.142,1,1
KMEANS_FUTUREAPPLY_BIGMEMORY,123,79400000,100,10,50,normal,2,FALSE,1e-09,50,future_multicore,4.4.0,87.746,75.08,162.826,1,1
KMEANS_FUTUREBIGMEMORY,123,79400000,100,10,50,normal,2,FALSE,1e-09,50,future_multicore,4.4.0,5.883,150.11,155.993,1,1
KMEANS_RCOMPSs,123,79400000,100,10,50,normal,2,FALSE,1e-09,50,RCOMPSs,4.4.0,0.177,136.693,136.87,1,1
KMEANS_FUTUREAPPLY_BIGMEMORY,123,88200000,100,10,50,normal,2,FALSE,1e-09,50,future_multicore,4.4.0,101.673,84.328,186.001,1,1
KMEANS_FUTUREBIGMEMORY,123,88200000,100,10,50,normal,2,FALSE,1e-09,50,future_multicore,4.4.0,5.873,171.935,177.808,1,1
KMEANS_RCOMPSs,123,88200000,100,10,50,normal,2,FALSE,1e-09,50,RCOMPSs,4.4.0,0.221,143.365,143.586,1,1
