KMEANS_FUTUREAPPLY,1,6800000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,10.855,10.2,21.055,5
KMEANS_FUTUREAPPLY,1,6800000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,10.786,10.66,21.446,6
KMEANS_FURRR,1,6800000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,10.572,10.715,21.287,1
KMEANS_FURRR,1,6800000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,10.907,11.384,22.291,2
KMEANS_FURRR,1,6800000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,10.617,11.873,22.49,3
KMEANS_FURRR,1,6800000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,10.787,11.752,22.539,4
KMEANS_FURRR,1,6800000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,10.833,12.176,23.009,5
KMEANS_FURRR,1,6800000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,10.608,11.003,21.611,6
KMEANS_RESULTS,1,6800000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.064,14.192,14.256,1
KMEANS_RESULTS,1,6800000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.043,7.353,7.396,2
KMEANS_RESULTS,1,6800000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.064,7.113,7.177,3
KMEANS_RESULTS,1,6800000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.046,6.96,7.006,4
KMEANS_RESULTS,1,6800000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.053,7.134,7.188,5
KMEANS_RESULTS,1,6800000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.057,7.092,7.149,6
KMEANS_FUTUREAPPLY,1,9000000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,12.907,13.401,26.308,1
KMEANS_FUTUREAPPLY,1,9000000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,13.904,13.319,27.223,2
KMEANS_FUTUREAPPLY,1,9000000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,15.056,13.027,28.083,3
KMEANS_FUTUREAPPLY,1,9000000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,13.788,12.823,26.611,4
KMEANS_FUTUREAPPLY,1,9000000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,13.699,13.269,26.968,5
KMEANS_FUTUREAPPLY,1,9000000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,14.242,12.514,26.756,6
KMEANS_FURRR,1,9000000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,13.209,13.763,26.972,1
KMEANS_FURRR,1,9000000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,13.931,14.395,28.326,2
KMEANS_FURRR,1,9000000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,13.718,14.545,28.263,3
KMEANS_FURRR,1,9000000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,13.982,14.711,28.693,4
KMEANS_FURRR,1,9000000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,14.021,15.148,29.169,5
KMEANS_FURRR,1,9000000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,14.085,13.577,27.662,6
KMEANS_RESULTS,1,9000000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.062,16.153,16.215,1
KMEANS_RESULTS,1,9000000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.052,9.467,9.519,2
KMEANS_RESULTS,1,9000000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.045,9.32,9.365,3
KMEANS_RESULTS,1,9000000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.045,9.2,9.245,4
