0.563,"R",1000,NA
12.562,"RCOMPSs",1000,100
7.634,"RCOMPSs",1000,100
1.303,"RCOMPSs",1000,200
0.564999999999998,"RCOMPSs",1000,300
0.27,"RCOMPSs",1000,400
0.318999999999999,"RCOMPSs",1000,500
17.945,"R",3000,NA
17.027,"RCOMPSs",3000,300
7.741,"RCOMPSs",3000,400
7.10300000000001,"RCOMPSs",3000,500
5.55199999999999,"RCOMPSs",3000,600
3.697,"RCOMPSs",3000,700
2.473,"RCOMPSs",3000,800
2.57300000000001,"RCOMPSs",3000,900
3.134,"RCOMPSs",3000,1000
1.34100000000001,"RCOMPSs",3000,1100
1.57599999999999,"RCOMPSs",3000,1200
1.57000000000001,"RCOMPSs",3000,1300
1.667,"RCOMPSs",3000,1400
2.012,"RCOMPSs",3000,1500
83.457,"R",5000,NA
28.772,"RCOMPSs",5000,500
19.573,"RCOMPSs",5000,600
23.867,"RCOMPSs",5000,700
15.999,"RCOMPSs",5000,800
12,"RCOMPSs",5000,900
13.956,"RCOMPSs",5000,1000
8.50799999999998,"RCOMPSs",5000,1100
9.18900000000002,"RCOMPSs",5000,1200
4.74199999999996,"RCOMPSs",5000,1300
5.27799999999996,"RCOMPSs",5000,1400
5.61200000000002,"RCOMPSs",5000,1500
6.45299999999997,"RCOMPSs",5000,1600
2.488,"RCOMPSs",5000,1700
2.71199999999999,"RCOMPSs",5000,1800
2.95800000000003,"RCOMPSs",5000,1900
3.36900000000003,"RCOMPSs",5000,2000
4.32800000000003,"RCOMPSs",5000,2100
4.63900000000001,"RCOMPSs",5000,2200
5.14099999999996,"RCOMPSs",5000,2300
5.50799999999998,"RCOMPSs",5000,2400
6.03099999999995,"RCOMPSs",5000,2500
270.531,"R",7000,NA
52.9119999999999,"RCOMPSs",7000,700
38.356,"RCOMPSs",7000,800
32.6980000000001,"RCOMPSs",7000,900
35.852,"RCOMPSs",7000,1000
26.487,"RCOMPSs",7000,1100
18.408,"RCOMPSs",7000,1200
20.801,"RCOMPSs",7000,1300
22.934,"RCOMPSs",7000,1400
13.878,"RCOMPSs",7000,1500
15.456,"RCOMPSs",7000,1600
16.3869999999999,"RCOMPSs",7000,1700
8.09500000000003,"RCOMPSs",7000,1800
8.70600000000002,"RCOMPSs",7000,1900
9.49299999999994,"RCOMPSs",7000,2000
12.794,"RCOMPSs",7000,2100
13.4749999999999,"RCOMPSs",7000,2200
14.422,"RCOMPSs",7000,2300
6.18099999999993,"RCOMPSs",7000,2400
6.33399999999983,"RCOMPSs",7000,2500
7.87100000000009,"RCOMPSs",7000,2600
8.48400000000015,"RCOMPSs",7000,2700
8.71800000000007,"RCOMPSs",7000,2800
10.7470000000001,"RCOMPSs",7000,2900
10.7959999999998,"RCOMPSs",7000,3000
12.223,"RCOMPSs",7000,3100
12.02,"RCOMPSs",7000,3200
12.662,"RCOMPSs",7000,3300
15.366,"RCOMPSs",7000,3400
14.095,"RCOMPSs",7000,3500
718.185,"R",9000,NA
84.873,"RCOMPSs",9000,900
65.962,"RCOMPSs",9000,1000
61.0099999999998,"RCOMPSs",9000,1100
49.5189999999998,"RCOMPSs",9000,1200
34.529,"RCOMPSs",9000,1300
43.181,"RCOMPSs",9000,1400
44.7159999999999,"RCOMPSs",9000,1500
28.8669999999997,"RCOMPSs",9000,1600
33.1549999999997,"RCOMPSs",9000,1700
35.5909999999999,"RCOMPSs",9000,1800
21.54,"RCOMPSs",9000,1900
22.8390000000004,"RCOMPSs",9000,2000
29.3229999999999,"RCOMPSs",9000,2100
34.7850000000003,"RCOMPSs",9000,2200
17.0059999999999,"RCOMPSs",9000,2300
17.8829999999998,"RCOMPSs",9000,2400
19.6709999999998,"RCOMPSs",9000,2500
21.2350000000001,"RCOMPSs",9000,2600
24.415,"RCOMPSs",9000,2700
25.6600000000003,"RCOMPSs",9000,2800
26.8900000000003,"RCOMPSs",9000,2900
30.163,"RCOMPSs",9000,3000
12.9589999999998,"RCOMPSs",9000,3100
13.6010000000001,"RCOMPSs",9000,3200
13.9499999999998,"RCOMPSs",9000,3300
15.9299999999998,"RCOMPSs",9000,3400
15.1149999999998,"RCOMPSs",9000,3500
17.6559999999999,"RCOMPSs",9000,3600
17.8989999999999,"RCOMPSs",9000,3700
19.056,"RCOMPSs",9000,3800
20.1869999999999,"RCOMPSs",9000,3900
21.9570000000003,"RCOMPSs",9000,4000
22.6219999999998,"RCOMPSs",9000,4100
23.8530000000001,"RCOMPSs",9000,4200
